file,type,line,method,source
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 272, 'column': 4, 'index': 6869}","it('currency data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'currency',
        data: {
          selectedCurrency: {
            symbol: '$',
            name: 'US Dollar',
            symbol_native: '$',
            decimal_digits: 2,
            rounding: 0,
            code: 'USD',
            name_plural: 'US dollars',
          },
        },
      },
    });
    expect(newState.currency.selectedCurrency.code).not.toEqual('VND');
    expect(newState.currency.selectedCurrency.code).toEqual('USD');
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 273, 'column': 4, 'index': 6941}","it('currency data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'currency',
        data: {
          selectedCurrency: {
            symbol: '$',
            name: 'US Dollar',
            symbol_native: '$',
            decimal_digits: 2,
            rounding: 0,
            code: 'USD',
            name_plural: 'US dollars',
          },
        },
      },
    });
    expect(newState.currency.selectedCurrency.code).not.toEqual('VND');
    expect(newState.currency.selectedCurrency.code).toEqual('USD');
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 300, 'column': 4, 'index': 7608}","it('discount data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'discount',
        data: {
          type: 'percentage',
          amount: 10,
        },
      },
    });
    expect(newState.discount.type).toEqual('percentage');
    expect(newState.discount.type).not.toEqual('flat');
    expect(newState.discount.amount).toEqual(10);
    expect(newState.discount.amount).not.toEqual(5);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 301, 'column': 4, 'index': 7666}","it('discount data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'discount',
        data: {
          type: 'percentage',
          amount: 10,
        },
      },
    });
    expect(newState.discount.type).toEqual('percentage');
    expect(newState.discount.type).not.toEqual('flat');
    expect(newState.discount.amount).toEqual(10);
    expect(newState.discount.amount).not.toEqual(5);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 302, 'column': 4, 'index': 7722}","it('discount data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'discount',
        data: {
          type: 'percentage',
          amount: 10,
        },
      },
    });
    expect(newState.discount.type).toEqual('percentage');
    expect(newState.discount.type).not.toEqual('flat');
    expect(newState.discount.amount).toEqual(10);
    expect(newState.discount.amount).not.toEqual(5);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 303, 'column': 4, 'index': 7772}","it('discount data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'discount',
        data: {
          type: 'percentage',
          amount: 10,
        },
      },
    });
    expect(newState.discount.type).toEqual('percentage');
    expect(newState.discount.type).not.toEqual('flat');
    expect(newState.discount.amount).toEqual(10);
    expect(newState.discount.amount).not.toEqual(5);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 316, 'column': 4, 'index': 8059}","it('tax data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'tax',
        data: {
          amount: 5,
        },
      },
    });
    expect(newState.tax.amount).toEqual(5);
    expect(newState.tax.amount).not.toEqual(10);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 317, 'column': 4, 'index': 8103}","it('tax data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'tax',
        data: {
          amount: 5,
        },
      },
    });
    expect(newState.tax.amount).toEqual(5);
    expect(newState.tax.amount).not.toEqual(10);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 330, 'column': 4, 'index': 8416}","it('note data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'note',
        data: {
          content: 'You know nothing, Jon Snow',
        },
      },
    });
    expect(newState.note.content).toEqual('You know nothing, Jon Snow');
    expect(newState.note.content).not.toEqual(
      'The Lannisters always pay their debts'
    );
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Duplicate Assert,"{'line': 331, 'column': 4, 'index': 8489}","it('note data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'note',
        data: {
          content: 'You know nothing, Jon Snow',
        },
      },
    });
    expect(newState.note.content).toEqual('You know nothing, Jon Snow');
    expect(newState.note.content).not.toEqual(
      'The Lannisters always pay their debts'
    );
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 58, 'column': 39, 'index': 1329}","it('adding a row item', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_ITEM_ADD,
    });
    expect(newState.rows).toHaveLength(5);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 66, 'column': 39, 'index': 1542}","it('remove a row item', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_ITEM_REMOVE,
      payload: 'Arya Stark',
    });
    expect(newState.rows).toHaveLength(3);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 90, 'column': 39, 'index': 2155}","it('drag row item', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_ITEM_MOVE,
      payload: {
        dragIndex: 2,
        hoverIndex: 3,
      },
    });
    expect(newState.rows).toHaveLength(4);
    expect(newState.rows).toEqual([
      { id: 'Jon Snow' },
      { id: 'Daenerys Targaryen' },
      { id: 'Arya Stark' },
      { id: 'Tyrion Lannister' },
    ]);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 108, 'column': 39, 'index': 2606}","it('clear the form', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_CLEAR,
    });
    expect(newState.recipient).toEqual({
      newRecipient: true,
      select: {},
      new: {},
    });
    expect(newState.rows).toHaveLength(0);
    expect(newState.dueDate).toEqual({
      selectedDate: null,
      paymentTerm: null,
      useCustom: true,
    });
    expect(newState.note).toEqual({});
    expect(newState.currency).toEqual({
      code: 'USD',
      fraction: 2,
      placement: 'before',
      separator: 'commaDot'
    });
    expect(newState.discount).toEqual({});
    expect(newState.tax).toEqual({});
    expect(newState.settings.open).toEqual(false);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 302, 'column': 45, 'index': 7763}","it('discount data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'discount',
        data: {
          type: 'percentage',
          amount: 10,
        },
      },
    });
    expect(newState.discount.type).toEqual('percentage');
    expect(newState.discount.type).not.toEqual('flat');
    expect(newState.discount.amount).toEqual(10);
    expect(newState.discount.amount).not.toEqual(5);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 303, 'column': 49, 'index': 7817}","it('discount data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'discount',
        data: {
          type: 'percentage',
          amount: 10,
        },
      },
    });
    expect(newState.discount.type).toEqual('percentage');
    expect(newState.discount.type).not.toEqual('flat');
    expect(newState.discount.amount).toEqual(10);
    expect(newState.discount.amount).not.toEqual(5);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 316, 'column': 40, 'index': 8095}","it('tax data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'tax',
        data: {
          amount: 5,
        },
      },
    });
    expect(newState.tax.amount).toEqual(5);
    expect(newState.tax.amount).not.toEqual(10);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 317, 'column': 44, 'index': 8143}","it('tax data', () => {
    const newState = FormReducer(currentState, {
      type: ACTION_TYPES.FORM_FIELD_UPDATE_DATA,
      payload: {
        field: 'tax',
        data: {
          amount: 5,
        },
      },
    });
    expect(newState.tax.amount).toEqual(5);
    expect(newState.tax.amount).not.toEqual(10);
  })",steel
/app/reducers/__tests__/FormReducer.spec.js,Magic Number,"{'line': 484, 'column': 41, 'index': 12427}","it('should populate other fields data correctly', () => {
    // Rows
    expect(newState.rows.length).toEqual(1);
    expect(newState.rows).toEqual(invoiceData.rows);
    // Tax
    expect(newState.tax).toEqual(invoiceData.tax);
    // Currency
    expect(newState.currency).toEqual(invoiceData.currency);
    // Note
    expect(newState.note.content).toEqual(invoiceData.note);
    // Discount
    expect(newState.discount).toEqual(invoiceData.discount);
    // DueDate
    expect(newState.dueDate).toEqual(invoiceData.dueDate);
  })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 25, 'column': 46, 'index': 731}","it('should NOT update active tab', () => {
      middleware(UIActions.changeActiveTab('form'));
      expect(getState.mock.calls.length).toBe(1);
      expect(next.mock.calls.length).toBe(0);
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 26, 'column': 42, 'index': 777}","it('should NOT update active tab', () => {
      middleware(UIActions.changeActiveTab('form'));
      expect(getState.mock.calls.length).toBe(1);
      expect(next.mock.calls.length).toBe(0);
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 32, 'column': 46, 'index': 965}","it('should update active tab', () => {
      const action = UIActions.changeActiveTab('settings');
      middleware(action);
      expect(getState.mock.calls.length).toBe(1);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      // Test Sound
      expect(sounds.play).toBeCalledWith('TAP');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 33, 'column': 42, 'index': 1011}","it('should update active tab', () => {
      const action = UIActions.changeActiveTab('settings');
      middleware(action);
      expect(getState.mock.calls.length).toBe(1);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      // Test Sound
      expect(sounds.play).toBeCalledWith('TAP');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 47, 'column': 46, 'index': 1453}","it('should handle UI_NOTIFICATION_NEW action', () => {
      const action = UIActions.newNoti(
        'success',
        'Invoice has been created successfully!'
      );
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      // Add id field with uuidv4 string to payload
      expect(next).toHaveBeenCalledWith(
        Object.assign({}, action, {
          payload: Object.assign({}, action.payload, {
            id: 'id-string',
          }),
        })
      );
      // Test Sound
      expect(sounds.play).toBeCalledWith('SUCCESS');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 48, 'column': 42, 'index': 1499}","it('should handle UI_NOTIFICATION_NEW action', () => {
      const action = UIActions.newNoti(
        'success',
        'Invoice has been created successfully!'
      );
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      // Add id field with uuidv4 string to payload
      expect(next).toHaveBeenCalledWith(
        Object.assign({}, action, {
          payload: Object.assign({}, action.payload, {
            id: 'id-string',
          }),
        })
      );
      // Test Sound
      expect(sounds.play).toBeCalledWith('SUCCESS');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 64, 'column': 46, 'index': 2029}","it('should handle UI_NOTIFICATION_NEW action', () => {
      const action = UIActions.newNoti('warning', 'Missing Doc');
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      // Add id field with uuidv4 string to payload
      expect(next).toHaveBeenCalledWith(
        Object.assign({}, action, {
          payload: Object.assign({}, action.payload, {
            id: 'id-string',
          }),
        })
      );
      // Test Sound
      expect(sounds.play).toBeCalledWith('WARNING');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 65, 'column': 42, 'index': 2075}","it('should handle UI_NOTIFICATION_NEW action', () => {
      const action = UIActions.newNoti('warning', 'Missing Doc');
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      // Add id field with uuidv4 string to payload
      expect(next).toHaveBeenCalledWith(
        Object.assign({}, action, {
          payload: Object.assign({}, action.payload, {
            id: 'id-string',
          }),
        })
      );
      // Test Sound
      expect(sounds.play).toBeCalledWith('WARNING');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 83, 'column': 46, 'index': 2632}","it('should handle FORM_ITEM_ADD action', () => {
      const action = FormActions.addItem();
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      expect(sounds.play).toBeCalledWith('ADD');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 84, 'column': 42, 'index': 2678}","it('should handle FORM_ITEM_ADD action', () => {
      const action = FormActions.addItem();
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      expect(sounds.play).toBeCalledWith('ADD');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 92, 'column': 46, 'index': 2964}","it('should handle FORM_ITEM_REMOVE action', () => {
      const action = FormActions.removeItem();
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      expect(sounds.play).toBeCalledWith('REMOVE');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 93, 'column': 42, 'index': 3010}","it('should handle FORM_ITEM_REMOVE action', () => {
      const action = FormActions.removeItem();
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      expect(sounds.play).toBeCalledWith('REMOVE');
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 101, 'column': 46, 'index': 3312}","it('should handle FORM_CLEAR action WIHOUT sound', () => {
      const action = FormActions.clearForm('muted');
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
    })",steel
/app/middlewares/__tests__/UIMiddleware.spec.js,Magic Number,"{'line': 102, 'column': 42, 'index': 3358}","it('should handle FORM_CLEAR action WIHOUT sound', () => {
      const action = FormActions.clearForm('muted');
      middleware(action);
      expect(getState.mock.calls.length).toBe(0);
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
    })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Duplicate Assert,"{'line': 69, 'column': 6, 'index': 1868}","it('should validate currency and tax data', () => {
      middleware(action);
      expect(validateCurrency).toHaveBeenCalled();
      expect(validateCurrency).toHaveBeenCalledWith(true, action.payload.invoice.currency);
      expect(validateTax).toHaveBeenCalled();
      expect(validateTax).toHaveBeenCalledWith(true, action.payload.invoice.tax);
    })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Duplicate Assert,"{'line': 70, 'column': 6, 'index': 1919}","it('should validate currency and tax data', () => {
      middleware(action);
      expect(validateCurrency).toHaveBeenCalled();
      expect(validateCurrency).toHaveBeenCalledWith(true, action.payload.invoice.currency);
      expect(validateTax).toHaveBeenCalled();
      expect(validateTax).toHaveBeenCalledWith(true, action.payload.invoice.tax);
    })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Duplicate Assert,"{'line': 71, 'column': 6, 'index': 2011}","it('should validate currency and tax data', () => {
      middleware(action);
      expect(validateCurrency).toHaveBeenCalled();
      expect(validateCurrency).toHaveBeenCalledWith(true, action.payload.invoice.currency);
      expect(validateTax).toHaveBeenCalled();
      expect(validateTax).toHaveBeenCalledWith(true, action.payload.invoice.tax);
    })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Duplicate Assert,"{'line': 72, 'column': 6, 'index': 2057}","it('should validate currency and tax data', () => {
      middleware(action);
      expect(validateCurrency).toHaveBeenCalled();
      expect(validateCurrency).toHaveBeenCalledWith(true, action.payload.invoice.currency);
      expect(validateTax).toHaveBeenCalled();
      expect(validateTax).toHaveBeenCalledWith(true, action.payload.invoice.tax);
    })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Empty Test,"{'line': 76, 'column': 4, 'index': 2158}","it('should save data', () => {})",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Magic Number,"{'line': 31, 'column': 44, 'index': 999}","it('should handle SETTINGS_GET_INITIAL action', () => {
    const savedSettings = {
      profile: 'someSettings',
      invoice: 'someSettings',
      general: 'someSettings',
    };
    const action = Actions.getInitalSettings();
    middleware(action);
    expect(dispatch.mock.calls.length).toBe(0);
    expect(next.mock.calls.length).toBe(1);
    expect(next).toHaveBeenCalledWith(
      Object.assign({}, action, {
        payload: {
          current: savedSettings,
          saved: savedSettings,
        },
      })
    );
  })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Magic Number,"{'line': 32, 'column': 40, 'index': 1043}","it('should handle SETTINGS_GET_INITIAL action', () => {
    const savedSettings = {
      profile: 'someSettings',
      invoice: 'someSettings',
      general: 'someSettings',
    };
    const action = Actions.getInitalSettings();
    middleware(action);
    expect(dispatch.mock.calls.length).toBe(0);
    expect(next.mock.calls.length).toBe(1);
    expect(next).toHaveBeenCalledWith(
      Object.assign({}, action, {
        payload: {
          current: savedSettings,
          saved: savedSettings,
        },
      })
    );
  })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Magic Number,"{'line': 88, 'column': 49, 'index': 2570}","it('should notify previewWindow of language & profile change', () => {
      // Clear calls count
      ipc.send.mockClear();
      middleware(action);
      expect(ipc.send).toHaveBeenCalled();
      expect(ipc.send.mock.calls.length).toEqual(2);
      // Notify about profile change
      expect(ipc.send.mock.calls[0][0]).toBe('change-preview-window-profile');
      expect(ipc.send.mock.calls[0][1]).toBe('New Profile');
      // Notify about UI Lang change
      expect(ipc.send.mock.calls[1][0]).toBe('change-preview-window-language');
      expect(ipc.send.mock.calls[1][1]).toBe('fr');
    })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Magic Number,"{'line': 100, 'column': 42, 'index': 3077}","it('should call next and dispatch notification', () => {
      middleware(action);
      // Call Next
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      // Send Notification
      expect(dispatch.mock.calls.length).toBe(1);
      expect(dispatch).toHaveBeenCalledWith({
        type: ACTION_TYPES.UI_NOTIFICATION_NEW,
        payload: {
          type: 'success',
          message: i18n.t('messages:settings:saved'),
        },
      });
    })",steel
/app/middlewares/__tests__/SettingsMW.spec.js,Magic Number,"{'line': 103, 'column': 46, 'index': 3203}","it('should call next and dispatch notification', () => {
      middleware(action);
      // Call Next
      expect(next.mock.calls.length).toBe(1);
      expect(next).toHaveBeenCalledWith(action);
      // Send Notification
      expect(dispatch.mock.calls.length).toBe(1);
      expect(dispatch).toHaveBeenCalledWith({
        type: ACTION_TYPES.UI_NOTIFICATION_NEW,
        payload: {
          type: 'success',
          message: i18n.t('messages:settings:saved'),
        },
      });
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 40, 'column': 6, 'index': 1101}","it('retrieves data from correct DB', () => {
      middleware(Actions.getInvoices());

      // Call correct function
      expect(getAllDocs).toHaveBeenCalled();
      expect(getAllDocs).toHaveBeenCalledWith('invoices');
      expect(getAllDocs).not.toHaveBeenCalledWith('contacts');
      expect(getAllDocs).not.toHaveBeenCalledWith('');
      // Correctly resolves
      expect(getAllDocs('invoices')).resolves.toBe(mockData.invoicesRecords);
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 41, 'column': 6, 'index': 1146}","it('retrieves data from correct DB', () => {
      middleware(Actions.getInvoices());

      // Call correct function
      expect(getAllDocs).toHaveBeenCalled();
      expect(getAllDocs).toHaveBeenCalledWith('invoices');
      expect(getAllDocs).not.toHaveBeenCalledWith('contacts');
      expect(getAllDocs).not.toHaveBeenCalledWith('');
      // Correctly resolves
      expect(getAllDocs('invoices')).resolves.toBe(mockData.invoicesRecords);
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 42, 'column': 6, 'index': 1205}","it('retrieves data from correct DB', () => {
      middleware(Actions.getInvoices());

      // Call correct function
      expect(getAllDocs).toHaveBeenCalled();
      expect(getAllDocs).toHaveBeenCalledWith('invoices');
      expect(getAllDocs).not.toHaveBeenCalledWith('contacts');
      expect(getAllDocs).not.toHaveBeenCalledWith('');
      // Correctly resolves
      expect(getAllDocs('invoices')).resolves.toBe(mockData.invoicesRecords);
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 43, 'column': 6, 'index': 1268}","it('retrieves data from correct DB', () => {
      middleware(Actions.getInvoices());

      // Call correct function
      expect(getAllDocs).toHaveBeenCalled();
      expect(getAllDocs).toHaveBeenCalledWith('invoices');
      expect(getAllDocs).not.toHaveBeenCalledWith('contacts');
      expect(getAllDocs).not.toHaveBeenCalledWith('');
      // Correctly resolves
      expect(getAllDocs('invoices')).resolves.toBe(mockData.invoicesRecords);
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 72, 'column': 8, 'index': 2345}","it('handle error correctly', () => {
      // Make sure getAllDocs will be called with incorrect dbName
      getAllDocs.mockImplementationOnce(() => getAllDocs('random-string'));
      const expectedError = new Error('Incorrect database!');
      // Execute
      middleware(Actions.getInvoices()).then(() => {
        // Calling next & send new notification
        expect(next).toHaveBeenCalled();
        expect(next).toHaveBeenCalledWith({
          type: ACTION_TYPES.UI_NOTIFICATION_NEW,
          payload: {
            type: 'warning',
            message: expectedError.message,
          },
        });
      });
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 73, 'column': 8, 'index': 2386}","it('handle error correctly', () => {
      // Make sure getAllDocs will be called with incorrect dbName
      getAllDocs.mockImplementationOnce(() => getAllDocs('random-string'));
      const expectedError = new Error('Incorrect database!');
      // Execute
      middleware(Actions.getInvoices()).then(() => {
        // Calling next & send new notification
        expect(next).toHaveBeenCalled();
        expect(next).toHaveBeenCalledWith({
          type: ACTION_TYPES.UI_NOTIFICATION_NEW,
          payload: {
            type: 'warning',
            message: expectedError.message,
          },
        });
      });
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 88, 'column': 10, 'index': 2890}","it('handle unknown error correctly', () => {
      const unknownError = new Error('Something broke');
      getAllDocs.mockImplementationOnce(() => Promise.reject(unknownError));
      middleware(Actions.getInvoices()).then(() =>
        getAllDocs().catch(err => {
          expect(next).toHaveBeenCalled();
          expect(next).toHaveBeenCalledWith({
            type: ACTION_TYPES.UI_NOTIFICATION_NEW,
            payload: {
              type: 'warning',
              message: unknownError.message,
            },
          });
        })
      );
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 89, 'column': 10, 'index': 2933}","it('handle unknown error correctly', () => {
      const unknownError = new Error('Something broke');
      getAllDocs.mockImplementationOnce(() => Promise.reject(unknownError));
      middleware(Actions.getInvoices()).then(() =>
        getAllDocs().catch(err => {
          expect(next).toHaveBeenCalled();
          expect(next).toHaveBeenCalledWith({
            type: ACTION_TYPES.UI_NOTIFICATION_NEW,
            payload: {
              type: 'warning',
              message: unknownError.message,
            },
          });
        })
      );
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 200, 'column': 10, 'index': 6123}","it('tell main process to open preview window with invoice data', () => {
      const newInvoice = {
        recipient: {
          fullname: faker.name.findName(),
          email: faker.internet.email(),
        },
        currency: {
          code: 'USD',
          placement: 'before',
          fraction: 2,
          separator: 'commaDot',
        },
        rows: [
          {
            id: uuidv4(),
            description: faker.commerce.productName(),
            price: faker.commerce.price(),
            quantity: faker.random.number(10),
          },
        ],
      };
      middleware(Actions.saveInvoice(newInvoice)).then(() =>
        saveDoc('invoices', newInvoice).then(data => {
          // ipc to main process
          expect(ipcRenderer.send).toHaveBeenCalled();
          expect(ipcRenderer.send).toHaveBeenCalledWith(
            'preview-invoice',
            newInvoice
          );
        })
      );
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 201, 'column': 10, 'index': 6178}","it('tell main process to open preview window with invoice data', () => {
      const newInvoice = {
        recipient: {
          fullname: faker.name.findName(),
          email: faker.internet.email(),
        },
        currency: {
          code: 'USD',
          placement: 'before',
          fraction: 2,
          separator: 'commaDot',
        },
        rows: [
          {
            id: uuidv4(),
            description: faker.commerce.productName(),
            price: faker.commerce.price(),
            quantity: faker.random.number(10),
          },
        ],
      };
      middleware(Actions.saveInvoice(newInvoice)).then(() =>
        saveDoc('invoices', newInvoice).then(data => {
          // ipc to main process
          expect(ipcRenderer.send).toHaveBeenCalled();
          expect(ipcRenderer.send).toHaveBeenCalledWith(
            'preview-invoice',
            newInvoice
          );
        })
      );
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 238, 'column': 8, 'index': 7286}","it('handle unknown error correctly', () => {
      // Setup
      const newInvoice = {
        recipient: {
          fullname: faker.name.findName(),
          email: faker.internet.email(),
        },
      };
      const expectedError = new Error('Something Broken!');
      saveDoc.mockImplementationOnce(() => Promise.reject(expectedError));

      // Execute
      middleware(Actions.saveInvoice(newInvoice)).then(() => {
        // Expect
        expect(next).toHaveBeenCalled();
        expect(next).toHaveBeenCalledWith({
          type: ACTION_TYPES.UI_NOTIFICATION_NEW,
          payload: {
            type: 'warning',
            message: expectedError.message,
          },
        });
      });
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 239, 'column': 8, 'index': 7327}","it('handle unknown error correctly', () => {
      // Setup
      const newInvoice = {
        recipient: {
          fullname: faker.name.findName(),
          email: faker.internet.email(),
        },
      };
      const expectedError = new Error('Something Broken!');
      saveDoc.mockImplementationOnce(() => Promise.reject(expectedError));

      // Execute
      middleware(Actions.saveInvoice(newInvoice)).then(() => {
        // Expect
        expect(next).toHaveBeenCalled();
        expect(next).toHaveBeenCalledWith({
          type: ACTION_TYPES.UI_NOTIFICATION_NEW,
          payload: {
            type: 'warning',
            message: expectedError.message,
          },
        });
      });
    })",steel
/app/middlewares/__tests__/InvoicesMW.spec.js,Duplicate Assert,"{'line': 359, 'column': 8, 'index': 11082}","it('should handle unkown error correctly', () => {
      const expectedError = new Error('Something Broken!');
      updateDoc.mockImplementationOnce(() => Promise.reject(expectedError));
      middleware(Actions.updateInvoice(currentInvoice)).then(() => {
        expect(next).toHaveBeenCalled();
        expect(next).toHaveBeenCalledWith({
          type: ACTION_TYPES.UI_NOTIFICATION_NEW,
          payload: {
            type: 'warning',
            message: expectedError.message,
          },
        });
      });
    })",steel
