file,type,line,method,source
/test/plugin/localeData.test.js,AnonymousTest,"{'startLine':84,'endLine':93}","it('Month function', () => {
  const dayjsLocaleData = dayjs().locale('ru').localeData()
  const momentLocaleData = moment().locale('ru').localeData()
  expect(dayjsLocaleData.months()).toEqual(momentLocaleData.months())
  expect(dayjsLocaleData.monthsShort()).toEqual(momentLocaleData.monthsShort())
  dayjs.locale('ru')
  moment.locale('ru')
  expect(dayjs.months()).toEqual(moment.months())
  expect(dayjs.monthsShort()).toEqual(moment.monthsShort())
})",snuts
/test/plugin/localeData.test.js,AnonymousTest,"{'startLine':95,'endLine':105}","it('Locale order', () => {
  dayjs.locale('fr')
  moment.locale('fr')
  expect(dayjs.weekdays(true)).toEqual(moment.weekdays(true))
  expect(dayjs.weekdaysShort(true)).toEqual(moment.weekdaysShort(true))
  expect(dayjs.weekdaysMin(true)).toEqual(moment.weekdaysMin(true))
  expect(dayjs.weekdays()).not.toEqual(dayjs.weekdays(true))
  dayjs.locale('en')
  moment.locale('en')
  expect(dayjs.weekdays(true)).toEqual(moment.weekdays(true))
})",snuts
/test/plugin/localeData.test.js,AnonymousTest,"{'startLine':107,'endLine':112}","it('meridiem', () => {
  dayjs.locale('zh-cn')
  expect(typeof dayjs.localeData().meridiem).toEqual('function')
  expect(typeof dayjs().localeData().meridiem).toEqual('function')
  dayjs.locale('en')
})",snuts
/test/plugin/localeData.test.js,AnonymousTest,"{'startLine':114,'endLine':119}","it('ordinal', () => {
  dayjs.locale('zh-cn')
  expect(typeof dayjs.localeData().ordinal).toEqual('function')
  expect(typeof dayjs().localeData().ordinal).toEqual('function')
  dayjs.locale('en')
})",snuts
/test/plugin/isoWeeksInYear.test.js,AnonymousTest,"{'startLine':17,'endLine':30}","it('isoWeeksInYear', () => {
  expect(dayjs('2004').isoWeeksInYear()).toBe(53)
  expect(dayjs('2005').isoWeeksInYear()).toBe(52)
  expect(dayjs('2006').isoWeeksInYear()).toBe(52)
  expect(dayjs('2007').isoWeeksInYear()).toBe(52)
  expect(dayjs('2008').isoWeeksInYear()).toBe(52)
  expect(dayjs('2009').isoWeeksInYear()).toBe(53)
  expect(dayjs('2010').isoWeeksInYear()).toBe(52)
  expect(dayjs('2011').isoWeeksInYear()).toBe(52)
  expect(dayjs('2012').isoWeeksInYear()).toBe(52)
  expect(dayjs('2013').isoWeeksInYear()).toBe(52)
  expect(dayjs('2014').isoWeeksInYear()).toBe(52)
  expect(dayjs('2015').isoWeeksInYear()).toBe(53)
})",snuts
/test/plugin/isoWeek.test.js,AnonymousTest,"{'startLine':18,'endLine':20}","it('get isoWeek', () => {
  expect(dayjs().isoWeek()).toBe(moment().isoWeek())
})",snuts
/test/plugin/isoWeek.test.js,AnonymousTest,"{'startLine':22,'endLine':25}","it('set isoWeek', () => {
  expect(dayjs().isoWeek(1).valueOf()).toBe(moment().isoWeek(1).valueOf())
  expect(dayjs().isoWeek(52).valueOf()).toBe(moment().isoWeek(52).valueOf())
})",snuts
/test/plugin/isoWeek.test.js,AnonymousTest,"{'startLine':27,'endLine':29}","it('get isoWeekYear', () => {
  expect(dayjs().isoWeekYear()).toBe(moment().isoWeekYear())
})",snuts
/test/plugin/isoWeek.test.js,AnonymousTest,"{'startLine':31,'endLine':35}","it('startOf/endOf isoWeek', () => {
  const ISOWEEK = 'isoWeek'
  expect(dayjs().startOf(ISOWEEK).valueOf()).toBe(moment().startOf(ISOWEEK).valueOf())
  expect(dayjs().endOf(ISOWEEK).valueOf()).toBe(moment().endOf(ISOWEEK).valueOf())
})",snuts
/test/plugin/isoWeek.test.js,AnonymousTest,"{'startLine':37,'endLine':45}","it('isoWeekday', () => {
  expect(dayjs().isoWeekday()).toBe(moment().isoWeekday())
  expect(dayjs('20200301').isoWeekday(1).valueOf()).toBe(moment('20200301').isoWeekday(1).valueOf()) // Sunday this.day() -> 0
  for (let i = 0; i < 7; i += 1) {
    expect(dayjs().add(i, 'day').isoWeekday()).toBe(moment().add(i, 'day').isoWeekday())
    expect(dayjs().isoWeekday(i).valueOf()).toBe(moment().isoWeekday(i).valueOf())
    expect(dayjs().add(1, 'day').isoWeekday(i).valueOf()).toBe(moment().add(1, 'day').isoWeekday(i).valueOf())
  }
})",snuts
/test/plugin/isoWeek.test.js,AnonymousTest,"{'startLine':131,'endLine':136}","it('utc mode', () => {
  // Wednesday, 1 January 2020 00:00:00 UTC
  const d = dayjs.utc(1577836800000).isoWeek()
  expect(d).toBe(1)
  expect(moment.utc(1577836800000).isoWeek()).toBe(d)
})",snuts
/test/plugin/isoWeek.test.js,VerboseStatement,"{'startLine':47,'endLine':128}","it('isoWeek of year', () => {
  expect(dayjs().isoWeek(1).isoWeek()).toBe(1)
  expect(dayjs().isoWeek(27).isoWeek()).toBe(27)


  expect(dayjs('20191223').isoWeekYear()).toBe(2019)
  expect(dayjs('20191223').isoWeek()).toBe(52)
  expect(dayjs('20191224').isoWeekYear()).toBe(2019)
  expect(dayjs('20191224').isoWeek()).toBe(52)
  expect(dayjs('20191225').isoWeekYear()).toBe(2019)
  expect(dayjs('20191225').isoWeek()).toBe(52)
  expect(dayjs('20191226').isoWeekYear()).toBe(2019)
  expect(dayjs('20191226').isoWeek()).toBe(52)
  expect(dayjs('20191227').isoWeekYear()).toBe(2019)
  expect(dayjs('20191227').isoWeek()).toBe(52)
  expect(dayjs('20191228').isoWeekYear()).toBe(2019)
  expect(dayjs('20191228').isoWeek()).toBe(52)
  expect(dayjs('20191229').isoWeekYear()).toBe(2019)
  expect(dayjs('20191229').isoWeek()).toBe(52)

  expect(dayjs('20191230').isoWeekYear()).toBe(2020)
  expect(dayjs('20191230').isoWeek()).toBe(1)
  expect(dayjs('20191231').isoWeekYear()).toBe(2020)
  expect(dayjs('20191231').isoWeek()).toBe(1)
  expect(dayjs('20200101').isoWeekYear()).toBe(2020)
  expect(dayjs('20200101').isoWeek()).toBe(1)
  expect(dayjs('20200102').isoWeekYear()).toBe(2020)
  expect(dayjs('20200102').isoWeek()).toBe(1)
  expect(dayjs('20200103').isoWeekYear()).toBe(2020)
  expect(dayjs('20200103').isoWeek()).toBe(1)
  expect(dayjs('20200104').isoWeekYear()).toBe(2020)
  expect(dayjs('20200104').isoWeek()).toBe(1)
  expect(dayjs('20200105').isoWeekYear()).toBe(2020)
  expect(dayjs('20200105').isoWeek()).toBe(1)

  expect(dayjs('20200106').isoWeekYear()).toBe(2020)
  expect(dayjs('20200106').isoWeek()).toBe(2)
  expect(dayjs('20200107').isoWeekYear()).toBe(2020)
  expect(dayjs('20200107').isoWeek()).toBe(2)


  expect(dayjs('20201223').isoWeekYear()).toBe(2020)
  expect(dayjs('20201223').isoWeek()).toBe(52)
  expect(dayjs('20201224').isoWeekYear()).toBe(2020)
  expect(dayjs('20201224').isoWeek()).toBe(52)
  expect(dayjs('20201225').isoWeekYear()).toBe(2020)
  expect(dayjs('20201225').isoWeek()).toBe(52)
  expect(dayjs('20201226').isoWeekYear()).toBe(2020)
  expect(dayjs('20201226').isoWeek()).toBe(52)
  expect(dayjs('20201227').isoWeekYear()).toBe(2020)
  expect(dayjs('20201227').isoWeek()).toBe(52)

  expect(dayjs('20201228').isoWeekYear()).toBe(2020)
  expect(dayjs('20201228').isoWeek()).toBe(53)
  expect(dayjs('20201229').isoWeekYear()).toBe(2020)
  expect(dayjs('20201229').isoWeek()).toBe(53)
  expect(dayjs('20201230').isoWeekYear()).toBe(2020)
  expect(dayjs('20201230').isoWeek()).toBe(53)
  expect(dayjs('20201231').isoWeekYear()).toBe(2020)
  expect(dayjs('20201231').isoWeek()).toBe(53)
  expect(dayjs('20210101').isoWeekYear()).toBe(2020)
  expect(dayjs('20210101').isoWeek()).toBe(53)
  expect(dayjs('20210102').isoWeekYear()).toBe(2020)
  expect(dayjs('20210102').isoWeek()).toBe(53)
  expect(dayjs('20210103').isoWeekYear()).toBe(2020)
  expect(dayjs('20210103').isoWeek()).toBe(53)

  expect(dayjs('20210104').isoWeekYear()).toBe(2021)
  expect(dayjs('20210104').isoWeek()).toBe(1)
  expect(dayjs('20210105').isoWeekYear()).toBe(2021)
  expect(dayjs('20210105').isoWeek()).toBe(1)
  expect(dayjs('20210106').isoWeekYear()).toBe(2021)
  expect(dayjs('20210106').isoWeek()).toBe(1)
  expect(dayjs('20210107').isoWeekYear()).toBe(2021)
  expect(dayjs('20210107').isoWeek()).toBe(1)
  expect(dayjs('20210108').isoWeekYear()).toBe(2021)
  expect(dayjs('20210108').isoWeek()).toBe(1)
  expect(dayjs('20210109').isoWeekYear()).toBe(2021)
  expect(dayjs('20210109').isoWeek()).toBe(1)
  expect(dayjs('20210110').isoWeekYear()).toBe(2021)
  expect(dayjs('20210110').isoWeek()).toBe(1)
})",snuts
/test/plugin/isYesterday.test.js,AnonymousTest,"{'startLine':15,'endLine':18}","it('is yesterday', () => {
  expect(dayjs().subtract(1, 'day').isYesterday()).toBeTruthy()
  expect(dayjs('2017-01-01').isYesterday()).toBeFalsy()
})",snuts
/test/plugin/isTomorrow.test.js,AnonymousTest,"{'startLine':15,'endLine':18}","it('is tomorrow', () => {
  expect(dayjs().add(1, 'day').isTomorrow()).toBeTruthy()
  expect(dayjs('2017-01-01').isTomorrow('2019-01-01', '2017-01-01')).toBeFalsy()
})",snuts
/test/plugin/isToday.test.js,AnonymousTest,"{'startLine':15,'endLine':18}","it('is today', () => {
  expect(dayjs(new Date()).isToday()).toBeTruthy()
  expect(dayjs('2017-01-01').isToday()).toBeFalsy()
})",snuts
/test/plugin/isSameOrBefore.test.js,VerboseStatement,"{'startLine':15,'endLine':35}","test('is same or before without units', () => {
  const m = dayjs(new Date(2011, 3, 2, 3, 4, 5, 10))
  const mCopy = dayjs(m)
  expect(m.isSameOrBefore(dayjs(new Date(2012, 3, 2, 3, 5, 5, 10)))).toBe(true, 'year is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 3, 2, 3, 3, 5, 10)))).toBe(false, 'year is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 4, 2, 3, 4, 5, 10)))).toBe(true, 'month is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 2, 3, 4, 5, 10)))).toBe(false, 'month is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 3, 3, 4, 5, 10)))).toBe(true, 'day is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 1, 3, 4, 5, 10)))).toBe(false, 'day is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 4, 4, 5, 10)))).toBe(true, 'hour is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 2, 4, 5, 10)))).toBe(false, 'hour is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 5, 5, 10)))).toBe(true, 'minute is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 3, 5, 10)))).toBe(false, 'minute is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 6, 10)))).toBe(true, 'second is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 4, 11)))).toBe(false, 'second is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 5, 10)))).toBe(true, 'millisecond match')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 5, 11)))).toBe(true, 'millisecond is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 5, 9)))).toBe(false, 'millisecond is earlier')
  expect(m.isSameOrBefore(m)).toBe(true, 'moments are the same as themselves')
  expect(+m).toEqual(+mCopy, 'isSameOrBefore second should not change moment')
})",snuts
/test/plugin/isSameOrBefore.test.js,VerboseStatement,"{'startLine':59,'endLine':74}","test('is same or before month', () => {
  const m = dayjs(new Date(2011, 2, 3, 4, 5, 6, 7))
  const mCopy = dayjs(m)
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 6, 7, 8, 9, 10)), 'month')).toBe(true, 'month match')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 6, 7, 8, 9, 10)), 'months')).toBe(true, 'plural should work')
  expect(m.isSameOrBefore(dayjs(new Date(2012, 2, 6, 7, 8, 9, 10)), 'month')).toBe(true, 'year is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 2, 6, 7, 8, 9, 10)), 'month')).toBe(false, 'year is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 5, 6, 7, 8, 9, 10)), 'month')).toBe(true, 'month is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 6, 7, 8, 9, 10)), 'month')).toBe(false, 'month is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 1, 0, 0, 0, 0)), 'month')).toBe(true, 'exact start of month')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 31, 23, 59, 59, 999)), 'month')).toBe(true, 'exact end of month')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 1, 0, 0, 0, 0)), 'month')).toBe(true, 'start of next month')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 27, 23, 59, 59, 999)), 'month')).toBe(false, 'end of previous month')
  expect(m.isSameOrBefore(m, 'month')).toBe(true, 'same moments are in the same month')
  expect(+m).toEqual(+mCopy, 'isSameOrBefore month should not change moment')
})",snuts
/test/plugin/isSameOrBefore.test.js,VerboseStatement,"{'startLine':76,'endLine':93}","test('is same or before day', () => {
  const m = dayjs(new Date(2011, 1, 2, 3, 4, 5, 6))
  const mCopy = dayjs(m)
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 7, 8, 9, 10)), 'day')).toBe(true, 'day match')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 7, 8, 9, 10)), 'days')).toBe(true, 'plural should work')
  expect(m.isSameOrBefore(dayjs(new Date(2012, 1, 2, 7, 8, 9, 10)), 'day')).toBe(true, 'year is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 1, 2, 7, 8, 9, 10)), 'day')).toBe(false, 'year is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 2, 7, 8, 9, 10)), 'day')).toBe(true, 'month is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 12, 2, 7, 8, 9, 10)), 'day')).toBe(false, 'month is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 3, 7, 8, 9, 10)), 'day')).toBe(true, 'day is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 1, 7, 8, 9, 10)), 'day')).toBe(false, 'day is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 0, 0, 0, 0)), 'day')).toBe(true, 'exact start of day')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 23, 59, 59, 999)), 'day')).toBe(true, 'exact end of day')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 3, 0, 0, 0, 0)), 'day')).toBe(true, 'start of next day')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 1, 23, 59, 59, 999)), 'day')).toBe(false, 'end of previous day')
  expect(m.isSameOrBefore(m, 'day')).toBe(true, 'same moments are in the same day')
  expect(+m).toEqual(+mCopy, 'isSameOrBefore day should not change moment')
})",snuts
/test/plugin/isSameOrBefore.test.js,VerboseStatement,"{'startLine':95,'endLine':114}","test('is same or before hour', () => {
  const m = dayjs(new Date(2011, 1, 2, 3, 4, 5, 6))
  const mCopy = dayjs(m)
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 8, 9, 10)), 'hour')).toBe(true, 'hour match')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 8, 9, 10)), 'hours')).toBe(true, 'plural should work')
  expect(m.isSameOrBefore(dayjs(new Date(2012, 1, 2, 3, 8, 9, 10)), 'hour')).toBe(true, 'year is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 1, 2, 3, 8, 9, 10)), 'hour')).toBe(false, 'year is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 2, 3, 8, 9, 10)), 'hour')).toBe(true, 'month is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 12, 2, 3, 8, 9, 10)), 'hour')).toBe(false, 'month is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 3, 3, 8, 9, 10)), 'hour')).toBe(true, 'day is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 1, 3, 8, 9, 10)), 'hour')).toBe(false, 'day is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 4, 8, 9, 10)), 'hour')).toBe(true, 'hour is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 2, 8, 9, 10)), 'hour')).toBe(false, 'hour is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 0, 0, 0)), 'hour')).toBe(true, 'exact start of hour')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 59, 59, 999)), 'hour')).toBe(true, 'exact end of hour')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 4, 0, 0, 0)), 'hour')).toBe(true, 'start of next hour')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 2, 59, 59, 999)), 'hour')).toBe(false, 'end of previous hour')
  expect(m.isSameOrBefore(m, 'hour')).toBe(true, 'same moments are in the same hour')
  expect(+m).toEqual(+mCopy, 'isSameOrBefore hour should not change moment')
})",snuts
/test/plugin/isSameOrBefore.test.js,VerboseStatement,"{'startLine':116,'endLine':137}","test('is same or before minute', () => {
  const m = dayjs(new Date(2011, 1, 2, 3, 4, 5, 6))
  const mCopy = dayjs(m)
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 9, 10)), 'minute')).toBe(true, 'minute match')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 9, 10)), 'minutes')).toBe(true, 'plural should work')
  expect(m.isSameOrBefore(dayjs(new Date(2012, 1, 2, 3, 4, 9, 10)), 'minute')).toBe(true, 'year is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 1, 2, 3, 4, 9, 10)), 'minute')).toBe(false, 'year is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 2, 3, 4, 9, 10)), 'minute')).toBe(true, 'month is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 12, 2, 3, 4, 9, 10)), 'minute')).toBe(false, 'month is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 3, 3, 4, 9, 10)), 'minute')).toBe(true, 'day is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 1, 3, 4, 9, 10)), 'minute')).toBe(false, 'day is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 4, 4, 9, 10)), 'minute')).toBe(true, 'hour is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 2, 4, 9, 10)), 'minute')).toBe(false, 'hour is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 5, 9, 10)), 'minute')).toBe(true, 'minute is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 3, 9, 10)), 'minute')).toBe(false, 'minute is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 0, 0)), 'minute')).toBe(true, 'exact start of minute')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 59, 999)), 'minute')).toBe(true, 'exact end of minute')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 5, 0, 0)), 'minute')).toBe(true, 'start of next minute')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 3, 59, 999)), 'minute')).toBe(false, 'end of previous minute')
  expect(m.isSameOrBefore(m, 'minute')).toBe(true, 'same moments are in the same minute')
  expect(+m).toEqual(+mCopy, 'isSameOrBefore minute should not change moment')
})",snuts
/test/plugin/isSameOrBefore.test.js,VerboseStatement,"{'startLine':139,'endLine':162}","test('is same or before second', () => {
  const m = dayjs(new Date(2011, 1, 2, 3, 4, 5, 6))
  const mCopy = dayjs(m)
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 5, 10)), 'second')).toBe(true, 'second match')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 5, 10)), 'seconds')).toBe(true, 'plural should work')
  expect(m.isSameOrBefore(dayjs(new Date(2012, 1, 2, 3, 4, 5, 10)), 'second')).toBe(true, 'year is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 1, 2, 3, 4, 5, 10)), 'second')).toBe(false, 'year is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 2, 3, 4, 5, 10)), 'second')).toBe(true, 'month is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 12, 2, 3, 4, 5, 10)), 'second')).toBe(false, 'month is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 3, 3, 4, 5, 10)), 'second')).toBe(true, 'day is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 1, 3, 4, 5, 10)), 'second')).toBe(false, 'day is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 4, 4, 5, 10)), 'second')).toBe(true, 'hour is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 2, 4, 5, 10)), 'second')).toBe(false, 'hour is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 5, 5, 10)), 'second')).toBe(true, 'minute is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 3, 5, 10)), 'second')).toBe(false, 'minute is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 6, 10)), 'second')).toBe(true, 'second is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 4, 10)), 'second')).toBe(false, 'second is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 5, 0)), 'second')).toBe(true, 'exact start of second')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 5, 999)), 'second')).toBe(true, 'exact end of second')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 6, 0)), 'second')).toBe(true, 'start of next second')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 1, 2, 3, 4, 4, 999)), 'second')).toBe(false, 'end of previous second')
  expect(m.isSameOrBefore(m, 'second')).toBe(true, 'same moments are in the same second')
  expect(+m).toEqual(+mCopy, 'isSameOrBefore second should not change moment')
})",snuts
/test/plugin/isSameOrBefore.test.js,VerboseStatement,"{'startLine':164,'endLine':185}","test('is same or before millisecond', () => {
  const m = dayjs(new Date(2011, 3, 2, 3, 4, 5, 10))
  const mCopy = dayjs(m)
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 5, 10)), 'millisecond')).toBe(true, 'millisecond match')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 5, 10)), 'milliseconds')).toBe(true, 'plural should work')
  expect(m.isSameOrBefore(dayjs(new Date(2012, 3, 2, 3, 4, 5, 10)), 'millisecond')).toBe(true, 'year is later')
  expect(m.isSameOrBefore(dayjs(new Date(2010, 3, 2, 3, 4, 5, 10)), 'millisecond')).toBe(false, 'year is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 4, 2, 3, 4, 5, 10)), 'millisecond')).toBe(true, 'month is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 2, 2, 3, 4, 5, 10)), 'millisecond')).toBe(false, 'month is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 3, 3, 4, 5, 10)), 'millisecond')).toBe(true, 'day is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 1, 1, 4, 5, 10)), 'millisecond')).toBe(false, 'day is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 4, 4, 5, 10)), 'millisecond')).toBe(true, 'hour is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 1, 4, 1, 5, 10)), 'millisecond')).toBe(false, 'hour is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 5, 5, 10)), 'millisecond')).toBe(true, 'minute is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 3, 5, 10)), 'millisecond')).toBe(false, 'minute is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 6, 10)), 'millisecond')).toBe(true, 'second is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 4, 5)), 'millisecond')).toBe(false, 'second is earlier')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 6, 11)), 'millisecond')).toBe(true, 'millisecond is later')
  expect(m.isSameOrBefore(dayjs(new Date(2011, 3, 2, 3, 4, 4, 9)), 'millisecond')).toBe(false, 'millisecond is earlier')
  expect(m.isSameOrBefore(m, 'millisecond')).toBe(true, 'same moments are in the same millisecond')
  expect(+m).toEqual(+mCopy, 'isSameOrBefore millisecond should not change moment')
})",snuts
/test/plugin/isSameOrAfter.test.js,VerboseStatement,"{'startLine':30,'endLine':50}","test('is same or after without units', () => {
  const m = dayjs(new Date(2011, 3, 2, 3, 4, 5, 10))
  const mCopy = dayjs(m)
  expect(m.isSameOrAfter(dayjs(new Date(2012, 3, 2, 3, 5, 5, 10)))).toBe(false, 'year is later')
  expect(m.isSameOrAfter(dayjs(new Date(2010, 3, 2, 3, 3, 5, 10)))).toBe(true, 'year is earlier')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 4, 2, 3, 4, 5, 10)))).toBe(false, 'month is later')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 2, 2, 3, 4, 5, 10)))).toBe(true, 'month is earlier')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 3, 3, 4, 5, 10)))).toBe(false, 'day is later')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 1, 3, 4, 5, 10)))).toBe(true, 'day is earlier')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 4, 4, 5, 10)))).toBe(false, 'hour is later')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 2, 4, 5, 10)))).toBe(true, 'hour is earlier')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 3, 5, 5, 10)))).toBe(false, 'minute is later')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 3, 3, 5, 10)))).toBe(true, 'minute is earlier')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 3, 4, 6, 10)))).toBe(false, 'second is later')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 3, 4, 4, 11)))).toBe(true, 'second is earlier')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 3, 4, 5, 10)))).toBe(true, 'millisecond match')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 3, 4, 5, 11)))).toBe(false, 'millisecond is later')
  expect(m.isSameOrAfter(dayjs(new Date(2011, 3, 2, 3, 4, 5, 9)))).toBe(true, 'millisecond is earlier')
  expect(m.isSameOrAfter(m)).toBe(true, 'moments are the same as themselves')
  expect(+m).toEqual(+mCopy, 'isSameOrAfter second should not change moment')
})",snuts
