file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 102, 'column': 50, 'index': 3210}","  100 |       assert.strictEqual(req.files.empty[0].fieldname, 'empty')
  101 |       assert.strictEqual(req.files.empty[0].originalname, 'empty.dat')
> 102 |       assert.strictEqual(req.files.empty[0].size, 0)
      |                                                  ^ Magic Number
  103 |       assert.strictEqual(req.files.empty[0].buffer.length, 0)
  104 |
  105 |       assert.strictEqual(req.files.tiny0[0].fieldname, 'tiny0')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 103, 'column': 59, 'index': 3272}","  101 |       assert.strictEqual(req.files.empty[0].originalname, 'empty.dat')
  102 |       assert.strictEqual(req.files.empty[0].size, 0)
> 103 |       assert.strictEqual(req.files.empty[0].buffer.length, 0)
      |                                                           ^ Magic Number
  104 |
  105 |       assert.strictEqual(req.files.tiny0[0].fieldname, 'tiny0')
  106 |       assert.strictEqual(req.files.tiny0[0].originalname, 'tiny0.dat')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 107, 'column': 50, 'index': 3461}","  105 |       assert.strictEqual(req.files.tiny0[0].fieldname, 'tiny0')
  106 |       assert.strictEqual(req.files.tiny0[0].originalname, 'tiny0.dat')
> 107 |       assert.strictEqual(req.files.tiny0[0].size, 122)
      |                                                  ^ Magic Number
  108 |       assert.strictEqual(req.files.tiny0[0].buffer.length, 122)
  109 |
  110 |       assert.strictEqual(req.files.tiny1[0].fieldname, 'tiny1')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 108, 'column': 59, 'index': 3525}","  106 |       assert.strictEqual(req.files.tiny0[0].originalname, 'tiny0.dat')
  107 |       assert.strictEqual(req.files.tiny0[0].size, 122)
> 108 |       assert.strictEqual(req.files.tiny0[0].buffer.length, 122)
      |                                                           ^ Magic Number
  109 |
  110 |       assert.strictEqual(req.files.tiny1[0].fieldname, 'tiny1')
  111 |       assert.strictEqual(req.files.tiny1[0].originalname, 'tiny1.dat')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 112, 'column': 50, 'index': 3716}","  110 |       assert.strictEqual(req.files.tiny1[0].fieldname, 'tiny1')
  111 |       assert.strictEqual(req.files.tiny1[0].originalname, 'tiny1.dat')
> 112 |       assert.strictEqual(req.files.tiny1[0].size, 7)
      |                                                  ^ Magic Number
  113 |       assert.strictEqual(req.files.tiny1[0].buffer.length, 7)
  114 |
  115 |       assert.strictEqual(req.files.small0[0].fieldname, 'small0')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 113, 'column': 59, 'index': 3778}","  111 |       assert.strictEqual(req.files.tiny1[0].originalname, 'tiny1.dat')
  112 |       assert.strictEqual(req.files.tiny1[0].size, 7)
> 113 |       assert.strictEqual(req.files.tiny1[0].buffer.length, 7)
      |                                                           ^ Magic Number
  114 |
  115 |       assert.strictEqual(req.files.small0[0].fieldname, 'small0')
  116 |       assert.strictEqual(req.files.small0[0].originalname, 'small0.dat')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 117, 'column': 51, 'index': 3972}","  115 |       assert.strictEqual(req.files.small0[0].fieldname, 'small0')
  116 |       assert.strictEqual(req.files.small0[0].originalname, 'small0.dat')
> 117 |       assert.strictEqual(req.files.small0[0].size, 1778)
      |                                                   ^ Magic Number
  118 |       assert.strictEqual(req.files.small0[0].buffer.length, 1778)
  119 |
  120 |       assert.strictEqual(req.files.small1[0].fieldname, 'small1')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 118, 'column': 60, 'index': 4038}","  116 |       assert.strictEqual(req.files.small0[0].originalname, 'small0.dat')
  117 |       assert.strictEqual(req.files.small0[0].size, 1778)
> 118 |       assert.strictEqual(req.files.small0[0].buffer.length, 1778)
      |                                                            ^ Magic Number
  119 |
  120 |       assert.strictEqual(req.files.small1[0].fieldname, 'small1')
  121 |       assert.strictEqual(req.files.small1[0].originalname, 'small1.dat')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 122, 'column': 51, 'index': 4235}","  120 |       assert.strictEqual(req.files.small1[0].fieldname, 'small1')
  121 |       assert.strictEqual(req.files.small1[0].originalname, 'small1.dat')
> 122 |       assert.strictEqual(req.files.small1[0].size, 315)
      |                                                   ^ Magic Number
  123 |       assert.strictEqual(req.files.small1[0].buffer.length, 315)
  124 |
  125 |       assert.strictEqual(req.files.medium[0].fieldname, 'medium')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 123, 'column': 60, 'index': 4300}","  121 |       assert.strictEqual(req.files.small1[0].originalname, 'small1.dat')
  122 |       assert.strictEqual(req.files.small1[0].size, 315)
> 123 |       assert.strictEqual(req.files.small1[0].buffer.length, 315)
      |                                                            ^ Magic Number
  124 |
  125 |       assert.strictEqual(req.files.medium[0].fieldname, 'medium')
  126 |       assert.strictEqual(req.files.medium[0].originalname, 'medium.dat')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 127, 'column': 51, 'index': 4496}","  125 |       assert.strictEqual(req.files.medium[0].fieldname, 'medium')
  126 |       assert.strictEqual(req.files.medium[0].originalname, 'medium.dat')
> 127 |       assert.strictEqual(req.files.medium[0].size, 13196)
      |                                                   ^ Magic Number
  128 |       assert.strictEqual(req.files.medium[0].buffer.length, 13196)
  129 |
  130 |       assert.strictEqual(req.files.large[0].fieldname, 'large')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 128, 'column': 60, 'index': 4563}","  126 |       assert.strictEqual(req.files.medium[0].originalname, 'medium.dat')
  127 |       assert.strictEqual(req.files.medium[0].size, 13196)
> 128 |       assert.strictEqual(req.files.medium[0].buffer.length, 13196)
      |                                                            ^ Magic Number
  129 |
  130 |       assert.strictEqual(req.files.large[0].fieldname, 'large')
  131 |       assert.strictEqual(req.files.large[0].originalname, 'large.jpg')"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 132, 'column': 50, 'index': 4756}","  130 |       assert.strictEqual(req.files.large[0].fieldname, 'large')
  131 |       assert.strictEqual(req.files.large[0].originalname, 'large.jpg')
> 132 |       assert.strictEqual(req.files.large[0].size, 2413677)
      |                                                  ^ Magic Number
  133 |       assert.strictEqual(req.files.large[0].buffer.length, 2413677)
  134 |
  135 |       done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/memory-storage.js,Magic Number,"{'line': 133, 'column': 59, 'index': 4824}","  131 |       assert.strictEqual(req.files.large[0].originalname, 'large.jpg')
  132 |       assert.strictEqual(req.files.large[0].size, 2413677)
> 133 |       assert.strictEqual(req.files.large[0].buffer.length, 2413677)
      |                                                           ^ Magic Number
  134 |
  135 |       done()
  136 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/issue-232.js,Assertion Roulette,"{'column': 6, 'line': 37}","  35 |       assert.ok(err, 'an error was given')
  36 |
> 37 |       assert.strictEqual(err.code, 'LIMIT_FILE_SIZE')
     |      ^ Assertion Roulette
  38 |       assert.strictEqual(err.field, 'file')
  39 |
  40 |       done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/issue-232.js,Assertion Roulette,"{'column': 6, 'line': 38}","  36 |
  37 |       assert.strictEqual(err.code, 'LIMIT_FILE_SIZE')
> 38 |       assert.strictEqual(err.field, 'file')
     |      ^ Assertion Roulette
  39 |
  40 |       done()
  41 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/issue-232.js,Conditional Test Logic,"{'line': 16, 'column': 6, 'index': 345}","  14 |   before(function (done) {
  15 |     temp.mkdir(function (err, path) {
> 16 |       if (err) return done(err)
     |      ^ Conditional Test Logic
  17 |
  18 |       uploadDir = path
  19 |       upload = multer({ dest: path, limits: { fileSize: 100 } })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/issue-232.js,Global Variable,"{'line': 12, 'column': 2, 'index': 251}","  10 |
  11 | describe('Issue #232', function () {
> 12 |   var uploadDir, upload
     |  ^ Global Variable
  13 |
  14 |   before(function (done) {
  15 |     temp.mkdir(function (err, path) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/issue-232.js,Global Variable,"{'line': 29, 'column': 4, 'index': 603}","  27 |
  28 |   it('should report limit errors', function (done) {
> 29 |     var form = new FormData()
     |    ^ Global Variable
  30 |     var parser = upload.single('file')
  31 |
  32 |     form.append('file', util.file('large.jpg'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/issue-232.js,Global Variable,"{'line': 30, 'column': 4, 'index': 633}","  28 |   it('should report limit errors', function (done) {
  29 |     var form = new FormData()
> 30 |     var parser = upload.single('file')
     |    ^ Global Variable
  31 |
  32 |     form.append('file', util.file('large.jpg'))
  33 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 8, 'line': 54}","  52 |       util.submitForm(parser, env.form, function (err, req) {
  53 |         assert.ifError(err)
> 54 |         assert.ok(startsWith(req.file.path, env.uploadDir))
     |        ^ Assertion Roulette
  55 |         assert.strictEqual(util.fileSize(req.file.path), 1778)
  56 |         done()
  57 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 8, 'line': 55}","  53 |         assert.ifError(err)
  54 |         assert.ok(startsWith(req.file.path, env.uploadDir))
> 55 |         assert.strictEqual(util.fileSize(req.file.path), 1778)
     |        ^ Assertion Roulette
  56 |         done()
  57 |       })
  58 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 8, 'line': 101}","   99 |       util.submitForm(parser, env.form, function (err, req) {
  100 |         assert.ifError(err)
> 101 |         assert.strictEqual(req.files.length, 2)
      |        ^ Assertion Roulette
  102 |         assert.strictEqual(req.files[0].filename, 'themFilessmall0.dat')
  103 |         assert.strictEqual(req.files[1].filename, 'themFilessmall1.dat')
  104 |         done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 8, 'line': 102}","  100 |         assert.ifError(err)
  101 |         assert.strictEqual(req.files.length, 2)
> 102 |         assert.strictEqual(req.files[0].filename, 'themFilessmall0.dat')
      |        ^ Assertion Roulette
  103 |         assert.strictEqual(req.files[1].filename, 'themFilessmall1.dat')
  104 |         done()
  105 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 8, 'line': 103}","  101 |         assert.strictEqual(req.files.length, 2)
  102 |         assert.strictEqual(req.files[0].filename, 'themFilessmall0.dat')
> 103 |         assert.strictEqual(req.files[1].filename, 'themFilessmall1.dat')
      |        ^ Assertion Roulette
  104 |         done()
  105 |       })
  106 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 6, 'line': 131}","  129 |     util.submitForm(parser, form, function (err, req) {
  130 |       assert.ifError(err)
> 131 |       assert.strictEqual(req.files.length, 2)
      |      ^ Assertion Roulette
  132 |       assert.ok(req.files[0].path.indexOf('/testforme-') >= 0)
  133 |       assert.ok(req.files[1].path.indexOf('/testforme-') >= 0)
  134 |       done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 6, 'line': 132}","  130 |       assert.ifError(err)
  131 |       assert.strictEqual(req.files.length, 2)
> 132 |       assert.ok(req.files[0].path.indexOf('/testforme-') >= 0)
      |      ^ Assertion Roulette
  133 |       assert.ok(req.files[1].path.indexOf('/testforme-') >= 0)
  134 |       done()
  135 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Assertion Roulette,"{'column': 6, 'line': 133}","  131 |       assert.strictEqual(req.files.length, 2)
  132 |       assert.ok(req.files[0].path.indexOf('/testforme-') >= 0)
> 133 |       assert.ok(req.files[1].path.indexOf('/testforme-') >= 0)
      |      ^ Assertion Roulette
  134 |       done()
  135 |     })
  136 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Conditional Test Logic,"{'line': 24, 'column': 6, 'index': 539}","  22 |   function makeStandardEnv (cb) {
  23 |     temp.mkdir(function (err, uploadDir) {
> 24 |       if (err) return cb(err)
     |      ^ Conditional Test Logic
  25 |
  26 |       cleanup.push(uploadDir)
  27 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Conditional Test Logic,"{'line': 42, 'column': 4, 'index': 882}","  40 |
  41 |   after(function () {
> 42 |     while (cleanup.length) rimraf.sync(cleanup.pop())
     |    ^ Conditional Test Logic
  43 |   })
  44 |
  45 |   it('should upload the file to the `dest` dir', function (done) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Conditional Test Logic,"{'line': 47, 'column': 6, 'index': 1053}","  45 |   it('should upload the file to the `dest` dir', function (done) {
  46 |     makeStandardEnv(function (err, env) {
> 47 |       if (err) return done(err)
     |      ^ Conditional Test Logic
  48 |
  49 |       var parser = env.upload.single('small0')
  50 |       env.form.append('small0', util.file('small0.dat'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Conditional Test Logic,"{'line': 63, 'column': 6, 'index': 1541}","  61 |   it('should rename the uploaded file', function (done) {
  62 |     makeStandardEnv(function (err, env) {
> 63 |       if (err) return done(err)
     |      ^ Conditional Test Logic
  64 |
  65 |       var parser = env.upload.single('small0')
  66 |       env.form.append('small0', util.file('small0.dat'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Conditional Test Logic,"{'line': 78, 'column': 6, 'index': 2017}","  76 |   it('should ensure all req.files values (single-file per field) point to an array', function (done) {
  77 |     makeStandardEnv(function (err, env) {
> 78 |       if (err) return done(err)
     |      ^ Conditional Test Logic
  79 |
  80 |       var parser = env.upload.single('tiny0')
  81 |       env.form.append('tiny0', util.file('tiny0.dat'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Conditional Test Logic,"{'line': 93, 'column': 6, 'index': 2488}","  91 |   it('should ensure all req.files values (multi-files per field) point to an array', function (done) {
  92 |     makeStandardEnv(function (err, env) {
> 93 |       if (err) return done(err)
     |      ^ Conditional Test Logic
  94 |
  95 |       var parser = env.upload.array('themFiles', 2)
  96 |       env.form.append('themFiles', util.file('small0.dat'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Conditional Test Logic,"{'line': 113, 'column': 10, 'index': 3267}","  111 |       destination: function (req, file, cb) {
  112 |         temp.template('testforme-%s').mkdir(function (err, uploadDir) {
> 113 |           if (err) return cb(err)
      |          ^ Conditional Test Logic
  114 |
  115 |           cleanup.push(uploadDir)
  116 |           cb(null, uploadDir)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 20, 'column': 2, 'index': 438}","  18 |
  19 | describe('Functionality', function () {
> 20 |   var cleanup = []
     |  ^ Global Variable
  21 |
  22 |   function makeStandardEnv (cb) {
  23 |     temp.mkdir(function (err, uploadDir) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 28, 'column': 6, 'index': 601}","  26 |       cleanup.push(uploadDir)
  27 |
> 28 |       var storage = multer.diskStorage({
     |      ^ Global Variable
  29 |         destination: uploadDir,
  30 |         filename: generateFilename
  31 |       })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 49, 'column': 6, 'index': 1086}","  47 |       if (err) return done(err)
  48 |
> 49 |       var parser = env.upload.single('small0')
     |      ^ Global Variable
  50 |       env.form.append('small0', util.file('small0.dat'))
  51 |
  52 |       util.submitForm(parser, env.form, function (err, req) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 65, 'column': 6, 'index': 1574}","  63 |       if (err) return done(err)
  64 |
> 65 |       var parser = env.upload.single('small0')
     |      ^ Global Variable
  66 |       env.form.append('small0', util.file('small0.dat'))
  67 |
  68 |       util.submitForm(parser, env.form, function (err, req) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 80, 'column': 6, 'index': 2050}","  78 |       if (err) return done(err)
  79 |
> 80 |       var parser = env.upload.single('tiny0')
     |      ^ Global Variable
  81 |       env.form.append('tiny0', util.file('tiny0.dat'))
  82 |
  83 |       util.submitForm(parser, env.form, function (err, req) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 95, 'column': 6, 'index': 2521}","  93 |       if (err) return done(err)
  94 |
> 95 |       var parser = env.upload.array('themFiles', 2)
     |      ^ Global Variable
  96 |       env.form.append('themFiles', util.file('small0.dat'))
  97 |       env.form.append('themFiles', util.file('small1.dat'))
  98 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 110, 'column': 4, 'index': 3104}","  108 |
  109 |   it('should rename the destination directory to a different directory', function (done) {
> 110 |     var storage = multer.diskStorage({
      |    ^ Global Variable
  111 |       destination: function (req, file, cb) {
  112 |         temp.template('testforme-%s').mkdir(function (err, uploadDir) {
  113 |           if (err) return cb(err)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 122, 'column': 4, 'index': 3421}","  120 |     })
  121 |
> 122 |     var form = new FormData()
      |    ^ Global Variable
  123 |     var upload = multer({ storage: storage })
  124 |     var parser = upload.array('themFiles', 2)
  125 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 123, 'column': 4, 'index': 3451}","  121 |
  122 |     var form = new FormData()
> 123 |     var upload = multer({ storage: storage })
      |    ^ Global Variable
  124 |     var parser = upload.array('themFiles', 2)
  125 |
  126 |     form.append('themFiles', util.file('small0.dat'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Global Variable,"{'line': 124, 'column': 4, 'index': 3497}","  122 |     var form = new FormData()
  123 |     var upload = multer({ storage: storage })
> 124 |     var parser = upload.array('themFiles', 2)
      |    ^ Global Variable
  125 |
  126 |     form.append('themFiles', util.file('small0.dat'))
  127 |     form.append('themFiles', util.file('small1.dat'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Magic Number,"{'line': 55, 'column': 57, 'index': 1392}","  53 |         assert.ifError(err)
  54 |         assert.ok(startsWith(req.file.path, env.uploadDir))
> 55 |         assert.strictEqual(util.fileSize(req.file.path), 1778)
     |                                                         ^ Magic Number
  56 |         done()
  57 |       })
  58 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Magic Number,"{'line': 101, 'column': 45, 'index': 2823}","   99 |       util.submitForm(parser, env.form, function (err, req) {
  100 |         assert.ifError(err)
> 101 |         assert.strictEqual(req.files.length, 2)
      |                                             ^ Magic Number
  102 |         assert.strictEqual(req.files[0].filename, 'themFilessmall0.dat')
  103 |         assert.strictEqual(req.files[1].filename, 'themFilessmall1.dat')
  104 |         done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/functionality.js,Magic Number,"{'line': 131, 'column': 43, 'index': 3774}","  129 |     util.submitForm(parser, form, function (err, req) {
  130 |       assert.ifError(err)
> 131 |       assert.strictEqual(req.files.length, 2)
      |                                           ^ Magic Number
  132 |       assert.ok(req.files[0].path.indexOf('/testforme-') >= 0)
  133 |       assert.ok(req.files[1].path.indexOf('/testforme-') >= 0)
  134 |       done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Assertion Roulette,"{'column': 6, 'line': 42}","  40 |     util.submitForm(parser, form, function (err, req) {
  41 |       assert.ifError(err)
> 42 |       assert.strictEqual(req.files.length, 2)
     |      ^ Assertion Roulette
  43 |       assert.strictEqual(req.files[0].originalname, 'small0.dat')
  44 |       assert.strictEqual(req.files[1].originalname, 'small1.dat')
  45 |       done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Assertion Roulette,"{'column': 6, 'line': 43}","  41 |       assert.ifError(err)
  42 |       assert.strictEqual(req.files.length, 2)
> 43 |       assert.strictEqual(req.files[0].originalname, 'small0.dat')
     |      ^ Assertion Roulette
  44 |       assert.strictEqual(req.files[1].originalname, 'small1.dat')
  45 |       done()
  46 |     })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Assertion Roulette,"{'column': 6, 'line': 44}","  42 |       assert.strictEqual(req.files.length, 2)
  43 |       assert.strictEqual(req.files[0].originalname, 'small0.dat')
> 44 |       assert.strictEqual(req.files[1].originalname, 'small1.dat')
     |      ^ Assertion Roulette
  45 |       done()
  46 |     })
  47 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Conditional Test Logic,"{'line': 23, 'column': 8, 'index': 646}","  21 |
  22 |       _handleFile.call(this, req, file, function (err, info) {
> 23 |         if (err) return cb(err)
     |        ^ Conditional Test Logic
  24 |
  25 |         calls[id].cb = cb
  26 |         calls[id].info = info"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Conditional Test Logic,"{'line': 28, 'column': 8, 'index': 736}","  26 |         calls[id].info = info
  27 |
> 28 |         if (--pending === 0) {
     |        ^ Conditional Test Logic
  29 |           calls[1].cb(null, calls[1].info)
  30 |           calls[0].cb(null, calls[0].info)
  31 |         }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 11, 'column': 4, 'index': 269}","   9 | describe('File ordering', function () {
  10 |   it('should present files in same order as they came', function (done) {
> 11 |     var storage = multer.memoryStorage()
     |    ^ Global Variable
  12 |     var upload = multer({ storage: storage })
  13 |     var parser = upload.array('themFiles', 2)
  14 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 12, 'column': 4, 'index': 310}","  10 |   it('should present files in same order as they came', function (done) {
  11 |     var storage = multer.memoryStorage()
> 12 |     var upload = multer({ storage: storage })
     |    ^ Global Variable
  13 |     var parser = upload.array('themFiles', 2)
  14 |
  15 |     var i = 0"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 13, 'column': 4, 'index': 356}","  11 |     var storage = multer.memoryStorage()
  12 |     var upload = multer({ storage: storage })
> 13 |     var parser = upload.array('themFiles', 2)
     |    ^ Global Variable
  14 |
  15 |     var i = 0
  16 |     var calls = [{}, {}]"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 15, 'column': 4, 'index': 403}","  13 |     var parser = upload.array('themFiles', 2)
  14 |
> 15 |     var i = 0
     |    ^ Global Variable
  16 |     var calls = [{}, {}]
  17 |     var pending = 2
  18 |     var _handleFile = storage._handleFile"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 16, 'column': 4, 'index': 417}","  14 |
  15 |     var i = 0
> 16 |     var calls = [{}, {}]
     |    ^ Global Variable
  17 |     var pending = 2
  18 |     var _handleFile = storage._handleFile
  19 |     storage._handleFile = function (req, file, cb) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 17, 'column': 4, 'index': 442}","  15 |     var i = 0
  16 |     var calls = [{}, {}]
> 17 |     var pending = 2
     |    ^ Global Variable
  18 |     var _handleFile = storage._handleFile
  19 |     storage._handleFile = function (req, file, cb) {
  20 |       var id = (i++)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 18, 'column': 4, 'index': 462}","  16 |     var calls = [{}, {}]
  17 |     var pending = 2
> 18 |     var _handleFile = storage._handleFile
     |    ^ Global Variable
  19 |     storage._handleFile = function (req, file, cb) {
  20 |       var id = (i++)
  21 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 20, 'column': 6, 'index': 559}","  18 |     var _handleFile = storage._handleFile
  19 |     storage._handleFile = function (req, file, cb) {
> 20 |       var id = (i++)
     |      ^ Global Variable
  21 |
  22 |       _handleFile.call(this, req, file, function (err, info) {
  23 |         if (err) return cb(err)"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Global Variable,"{'line': 35, 'column': 4, 'index': 875}","  33 |     }
  34 |
> 35 |     var form = new FormData()
     |    ^ Global Variable
  36 |
  37 |     form.append('themFiles', util.file('small0.dat'))
  38 |     form.append('themFiles', util.file('small1.dat'))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-ordering.js,Magic Number,"{'line': 42, 'column': 43, 'index': 1136}","  40 |     util.submitForm(parser, form, function (err, req) {
  41 |       assert.ifError(err)
> 42 |       assert.strictEqual(req.files.length, 2)
     |                                           ^ Magic Number
  43 |       assert.strictEqual(req.files[0].originalname, 'small0.dat')
  44 |       assert.strictEqual(req.files[1].originalname, 'small1.dat')
  45 |       done()"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/multer/test/file-filter.js,Assertion Roulette,"{'column': 6, 'line': 35}","  33 |     util.submitForm(parser, form, function (err, req) {
  34 |       assert.ifError(err)
> 35 |       assert.strictEqual(req.files.notme, undefined)
     |      ^ Assertion Roulette
  36 |       assert.strictEqual(req.files.butme[0].fieldname, 'butme')
  37 |       assert.strictEqual(req.files.butme[0].originalname, 'tiny1.dat')
  38 |       assert.strictEqual(req.files.butme[0].size, 7)"
